0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,active
1.962,317.384,10.889,9.617,9.617,7.055,5.405,5.405,5.041,5.041,2.559,2.559,1.405,1.405,0,0,0,5.415,12.711,12.356,5.563,0,12.133,32.904,9.474,206.131,0.538,-1.02,15,188.141,4519.551,10.496,3.856,2.963,91.207,5.573,0.491,5.573,0.119,0.206,0.119,0.206,-0.491,2.762,60.377,206.285,0,2,0,1,1,1,0,1,2,0,2,0,3,0,1,1,82,9.474,18.46,0,0,0,0,0,0,0,0,32.904,23.111,0,6.607,2,9.474,0,0,0,0,32.29,13.214,29.829,0,5.75,4.737,0,5.75,0,19.318,10.152,0,26.335,24.265,0,0,0,21.76,0,0,0,0,0,0,0,0,0,29.917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.427,171.872,7.234,5.656,5.656,4.932,3.22,3.22,1.885,1.885,1.103,1.103,0.68,0.68,0,0,0,6.607,6.607,5.75,0,0,30.332,0,9.843,138.068,0.25,-1.02,10,128.086,251.667,7.091,3.903,2.07,60.069,8.403,0.491,8.403,0.119,0.064,0.119,0.064,-0.491,1.058,39.023,138.166,1,2,0,0,0,1,0,1,2,1,2,0,3,0,0,0,54,9.843,12.356,0,0,0,0,0,0,0,0,18.199,12.133,0,6.607,1,9.843,0,0,0,0,0,13.214,30.332,0,5.75,4.737,0,5.75,0,18.32,0,0,0,30.332,0,0,0,29.46,0,0,0,0,0,0,0,0,0,24.167,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.006,86.917,7.276,6.308,6.308,4.126,3.26,3.26,2.523,2.523,1.001,1.001,0.438,0.438,0,4.795,0,5.969,12.525,6.421,6.924,0,0,13.847,4.737,130.099,0.857,-0.53,9,116.075,65.147,8.47,4.359,7.47,56.204,10.203,0.466,10.203,0.302,0.185,0.302,-0.185,-0.466,1.596,36.088,130.187,0,2,0,0,0,0,0,0,2,0,2,0,3,0,0,0,54,4.737,0,0,0,0,5.969,4.795,0,0,0,13.847,12.339,6.924,6.607,0,9.531,5.969,0,0,5.918,27.192,6.607,0,0,0,0,0,0,0,12.576,9.531,5.918,27.192,0,0,0,0,26.3,0,0,0,0,0,0,0,0,0,22.5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.506,666.62,10.535,8.774,8.774,7.933,5.559,5.559,4.29,4.29,3.393,3.393,2.67,2.67,0,0,0,0,0,0,32.317,0,0,60.664,0,202.078,0,-2.08,16,192.176,11364.403,8.116,2.732,0.892,93.455,2.212,0.061,2.212,-0.003,1.335,0.003,1.335,-0.061,4.584,70.146,202.256,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,60.664,32.317,0,0,4,0,32.317,0,0,0,0,0,60.664,0,0,0,0,0,0,0,0,0,0,60.664,0,32.317,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.102,152.401,10.648,9.258,9.258,6.808,5.574,5.574,3.489,3.489,2.097,2.097,1.274,1.274,0,4.795,0,5.969,13.028,12.842,25.683,6.076,0,13.503,4.737,198.162,0.75,-0.79,14,176.13,1203.078,13.21,10.292,9.299,87.339,11.021,0.461,11.021,0.306,0.097,0.306,-0.097,-0.461,3.466,59.149,198.306,0,2,0,0,0,0,0,0,2,0,2,0,9,0,0,0,82,4.737,6.607,0,0,0,5.969,4.795,0,0,0,51.683,6.421,6.421,0,0,9.531,5.969,0,0,0,51.869,6.607,12.655,0,0,0,0,0,0,12.576,9.531,0,51.869,12.655,0,0,0,26.3,0,0,0,0,0,0,0,0,0,31.167,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2.694,192.917,7.397,5.748,5.748,4.826,3.307,3.307,2.205,2.205,1.369,1.369,0.829,0.829,0,0,0,0,12.294,6.421,5.563,12.133,12.133,0,10.84,137.084,0.25,-1.02,10,126.094,210.076,7.091,3.225,1.739,60.295,8.894,0.508,8.894,0.115,0.306,0.115,0.306,-0.508,0.893,40.865,137.182,3,2,0,0,0,1,0,1,2,2,2,0,2,0,0,0,54,10.84,5.75,0,0,0,0,0,0,0,0,12.133,30.662,0,0,1,5.107,0,0,0,5.734,6.421,6.545,29.829,0,5.75,5.734,0,5.75,0,11.651,6.421,0,5.563,24.265,0,0,0,46.25,0,0,0,0,0,0,0,0,0,24.333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.944,1049.001,22.336,19.009,19.009,14.735,10.347,10.347,8.578,8.578,5.945,5.945,4.119,4.119,5.601,4.795,0,5.969,5.563,33.753,0,0,65.385,58.331,4.737,415.226,0.269,-3.47,31,386.305,10275917.66,20.789,7.654,3.399,184.014,13.096,0.441,13.096,0.34,0.299,0.34,-0.979,-0.441,4.347,127.605,415.537,0,5,0,1,1,3,0,3,5,0,5,0,5,0,0,0,160,19.437,0,5.601,0,0,5.969,0,4.795,0,0,30.332,36.398,76.039,5.563,4,9.531,23.031,0,0,0,5.601,56.986,88.984,0,0,14.7,17.062,0,0,48.255,10.338,0,27.048,66.73,0,0,0,36.02,0,0,0,0,0,0,0,0,0,65.083,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.669,118.974,6.569,3.866,3.866,3.626,1.766,1.766,1.01,1.01,0.368,0.368,0.143,0.143,11.939,9.589,0,0,12.152,0,0,0,0,0,10.213,116.011,0,-1.32,8,112.04,40.339,6.68,2.788,4.68,45.056,9.554,0.478,9.554,0.328,0.558,0.328,-1.257,-0.478,-0.288,24.412,116.072,2,4,0,0,0,0,0,0,2,2,4,0,2,0,0,0,44,10.213,0,0,0,0,11.939,0,9.589,0,0,0,0,12.152,0,0,19.802,11.939,0,0,0,0,0,12.152,0,0,0,0,0,0,22.152,9.589,0,0,12.152,0,0,0,74.6,0,0,0,0,0,0,0,0,0,33.333,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.928,180.319,5.983,4.418,5.235,3.805,2.209,3.089,1.393,2.288,0.733,1.607,0.397,0.936,0,4.795,0,5.783,5.008,0,18.261,11.577,0,4.984,0,127.009,0.2,-0.7,8,122.128,93.103,5.437,2.046,0.924,51.183,10.454,0.292,10.454,0.188,0.042,0.188,0.042,-0.292,1.346,32.118,127.168,0,2,0,0,0,0,1,1,3,0,3,0,1,0,0,0,42,0,0,10.791,0,0,0,4.795,4.984,0,11.337,0,0,18.501,0,1,4.795,17.12,0,4.984,0,6.924,0,16.585,0,0,0,0,0,11.337,10.767,0,0,16.726,11.577,0,0,0,29.96,0,1.37,0,0,0,0,0,0,0,19.796,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.008,362.898,6.975,5.218,6.034,4.86,3.031,3.44,2.125,2.533,1.423,1.628,0.977,1.197,0,0,0,0,4.771,11.033,0,0,24.265,9.968,12.218,150.025,0,-1.09,10,144.158,340.801,5.677,1.952,0.752,62.901,4.902,0.331,4.902,0.175,0.682,0.175,0.682,-0.331,2.225,43.483,150.206,2,2,0,0,0,1,1,2,1,2,3,0,0,0,0,0,50,9.968,0,4.771,0,0,0,0,0,0,0,12.133,24.351,0,11.033,2,0,23.251,0,9.968,0,0,0,29.037,0,0,0,0,0,12.218,9.968,0,4.771,0,24.265,0,11.033,0,31.58,0,4.902,0,0,0,0,0,0,0,16.765,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.824,233.555,8.104,6.872,6.872,5.364,3.633,3.633,2.273,2.273,1.475,1.475,0.907,0.907,0,0,0,0,0,5.75,5.563,7.11,37.265,6.076,4.737,148.089,0.2,-1.24,11,136.109,380.176,7.862,3.814,2.114,67.315,5.023,0.497,5.023,0.118,0.901,0.118,0.901,-0.497,2.728,47.702,148.205,0,1,0,0,0,1,0,1,1,0,1,0,2,0,0,0,58,4.737,5.75,0,0,0,0,0,0,0,0,24.285,24.62,0,7.11,1,4.737,6.076,0,0,0,6.924,7.11,35.905,0,5.75,4.737,0,5.75,0,7.11,0,0,12.487,30.341,0,6.076,0,9.23,0,0,0,0,0,0,0,0,0,22.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.847,42.158,4.284,2.563,3.379,2.27,1.031,1.44,0.509,0.948,0.142,0.26,0,0,0,0,0,5.112,0,0,0,0,5.426,18.061,5.734,91.02,0,-0.35,5,86.099,9.651,4.65,1.924,3.65,35.298,4.787,0.375,4.787,0.177,0.116,0.177,0.116,-0.375,-1.307,24.109,91.139,5,3,0,0,0,0,0,0,2,3,4,0,0,0,0,0,30,11.159,0,5.112,0,0,0,0,5.843,0,0,0,12.218,0,0,0,0,17.33,0,5.426,11.576,0,0,0,0,0,17.002,0,0,12.218,5.112,0,0,0,0,0,0,0,64.07,0,4.238,0,0,0,0,0,0,0,11.595,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.11,1072.97,25.413,17.061,17.061,15.972,9.246,9.246,6.554,6.554,4.071,4.071,2.429,2.429,59.083,49.817,0,11.127,0,48.57,12.133,0,0,9.474,0,474.08,0.091,-5,34,456.23,16400196.06,25.262,11.039,7.017,190.397,11.99,0.504,11.99,0.349,0.228,0.349,-2.405,-0.504,1.228,112.643,474.374,6,12,0,0,0,2,0,2,10,6,12,0,9,0,0,0,178,40.113,0,22.998,12.208,0,23.877,0,19.178,0,0,12.133,47.544,12.152,0,2,59.291,36.029,0,0,0,12.208,0,59.677,0,22.998,0,0,22.998,0,66.724,28.652,0,11.127,48.55,0,12.152,0,208.12,0,0,0,0,0,0,0,0,0,110.333,2,0,0,0,0,0,0,4,2,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.664,739.543,21.364,16.794,16.794,13.201,8.742,8.742,6.089,6.089,3.243,3.243,1.746,1.746,11.939,9.589,0,0,0,34.444,0,12.152,88.455,0,10.213,380.199,0.167,-3.4,28,352.26,634070.57,24.6,14.737,16.089,166.838,10.435,0.478,10.435,0.328,0.857,0.328,-0.961,-0.478,5.722,116,380.484,2,4,0,0,0,0,0,0,2,2,4,0,10,0,0,0,148,10.213,0,0,0,0,11.939,0,9.589,0,0,95.205,27.695,12.152,0,0,19.802,11.939,0,0,0,27.695,0,107.357,0,0,0,0,0,0,22.152,9.589,0,27.695,107.357,0,0,0,74.6,0,0,0,0,0,0,0,0,0,72,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.563,605.413,20.267,17.901,17.901,13.174,11.735,11.735,11.274,11.274,10.307,10.307,8.707,8.707,5.969,20.114,0,29.459,41.928,32.104,19.262,0,0,20.771,0,391.285,0.958,-0.61,28,352.26,2010634.966,20.654,7.265,3.048,169.654,11.453,0.55,11.453,0.06,0.079,0.06,-0.957,-0.55,3.143,106.019,391.572,2,4,4,0,4,0,0,0,4,2,4,0,4,4,0,4,160,20.114,0,0,0,0,0,0,0,0,0,20.771,110.546,5.969,12.208,4,20.114,5.969,0,0,46.337,97.187,0,0,0,0,5.107,0,0,0,28.39,4.795,46.337,84.979,0,0,0,0,80.59,0,0,0,0,0,0,0,0,0,61.833,1,2,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.187,531.199,12.251,10.04,10.04,8.203,5.589,5.589,3.958,3.958,2.743,2.743,1.865,1.865,0,4.795,0,5.907,6.545,23.073,12.487,7.11,24.396,10.301,4.737,232.121,0.308,-1.97,17,216.155,10013.527,11.513,4.908,2.584,99.972,10.797,0.497,10.797,0.216,0.002,0.216,0.002,-0.497,1.855,67.238,232.283,2,4,0,0,0,1,1,2,2,2,4,0,4,0,0,0,90,15.038,5.75,0,5.907,0,0,4.795,0,0,0,0,30.183,30.568,7.11,2,9.531,16.81,0,10.301,0,13.345,13.655,29.959,0,5.75,10.054,0,5.75,0,24.546,11.215,0,12.487,24.396,0,10.903,0,54.12,0,0,0,0,0,0,0,0,0,38.833,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.632,475.07,17.037,14.974,14.974,11.847,8.994,8.994,5.855,5.855,3.858,3.858,2.531,2.531,0,0,0,0,39.827,43.789,11.127,0,6.066,19.914,23.684,338.209,0.684,-1.3,24,308.204,374214.163,19.03,11.289,6.303,144.738,5.749,0.454,5.749,0.231,0.305,0.231,0.305,-0.454,3.718,92.762,338.444,0,5,0,1,1,1,0,1,5,0,5,0,13,0,0,0,136,23.684,0,11.499,6.793,0,0,0,0,0,0,26.689,36.101,6.607,33.034,2,23.684,0,0,0,0,46.138,39.827,23.26,0,11.499,9.474,0,11.499,0,39.827,27.238,0,44.237,12.133,0,0,0,46.15,0,0,0,0,0,0,0,0,0,48.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
3.602,123.115,5.914,4.34,5.157,3.061,1.904,3.721,1.111,2.755,0.332,0.996,0.214,0.642,10.118,8.418,0,6.607,0,6.256,0,6.924,0,4.183,0,124.019,1,-0.09,7,116.097,18.142,6.91,2.277,5.91,43.417,10.009,0.271,10.009,0.264,0.221,0.264,-3.174,-0.271,-0.017,26.47,124.161,0,3,0,0,0,0,0,0,3,0,4,0,2,0,0,0,44,0,0,0,0,10.118,0,4.183,0,8.418,0,0,6.924,0,12.863,0,12.601,10.118,0,0,0,6.924,12.863,0,0,0,0,0,0,0,21.28,14.301,0,6.924,0,0,0,0,43.37,0,-3.174,0,0,0,0,0,0,24.219,2.871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.003,240.288,7.56,5.043,5.799,4.698,2.688,3.066,1.812,2.248,1.091,1.343,0.592,0.718,5.969,4.795,0,5.563,5.023,0,12.133,12.133,0,0,16.707,155.998,0,-1.02,10,151.528,180.913,7.091,2.709,1.482,63.055,10.269,0.478,10.269,0.335,0.254,0.335,-0.934,-0.478,2.038,38.411,156.568,1,2,0,0,0,1,0,1,1,1,3,0,1,0,0,0,52,5.107,0,0,0,0,5.969,0,4.795,0,0,11.601,24.265,5.023,5.563,1,9.901,17.57,0,0,0,0,0,34.852,0,0,0,0,0,11.601,11.076,0,0,10.358,24.265,5.023,0,0,37.3,0,5.523,0,0,0,0,0,0,0,24.588,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.843,546.031,14.956,11.513,11.513,8.607,5.617,5.617,5.214,5.214,2.872,2.872,1.903,1.903,15.262,20.229,0,22.688,5.563,0,20.1,0,20.771,0,4.737,268.106,0.5,-2.18,19,252.141,8171.47,14.879,4.83,2.642,110.041,11.158,0.49,11.158,0.32,0,0.32,-0.642,-0.49,3.118,69.74,268.269,0,7,0,0,0,1,0,1,5,0,7,0,3,0,0,0,104,4.737,5.563,0,5.75,5.687,5.687,20.229,0,0,0,20.771,12.339,11.63,16.956,1,14.583,11.375,0,0,0,33.11,7.11,37.422,0,5.75,4.737,11.375,5.75,0,16.956,5.415,27.152,31.898,6.066,0,0,0,95.51,0,0,0,0,0,0,0,0,0,57.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.248,202.048,6.853,4.435,5.947,4.215,2.346,3.102,1.57,2.385,0.938,1.548,0.489,0.886,0,0,0,15.795,0,0,0,18.199,0,0,28.308,161.964,0,-0.4,9,158.971,109.738,6.716,2.46,1.289,62.832,8.942,0.505,8.942,0.152,0.055,0.152,-0.055,-0.505,2.699,38.127,163.003,1,1,0,0,0,1,0,1,1,1,3,0,0,0,0,0,48,5.107,0,5.75,0,0,0,0,0,0,0,29.268,12.133,0,10.045,1,5.107,23.202,0,0,0,0,0,28.244,0,5.75,0,0,5.75,23.202,5.107,0,0,0,18.199,10.045,0,0,20.23,0,10.959,0,0,0,0,0,0,0,14.263,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.934,230.069,8.268,7.041,7.041,5.253,4.032,4.032,2.868,2.868,2.08,2.08,1.124,1.124,0,5.107,0,0,11.667,11.984,0,6.066,18.199,13.847,0,150.104,0.4,-0.98,11,136.109,338.884,8.12,3.422,1.732,67.685,9.412,0.508,9.412,0.119,0.418,0.119,0.418,-0.508,2.906,46.813,150.221,1,1,0,0,0,1,0,1,1,1,1,0,2,0,0,0,60,5.107,5.75,0,0,0,0,0,0,0,0,32.047,23.969,0,0,1,5.107,0,0,0,0,26.186,0,29.829,0,5.75,0,0,5.75,0,5.107,0,0,31.75,24.265,0,0,0,20.23,0,0,0,0,0,0,0,0,0,24.167,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.007,197.863,6.69,5.295,5.295,4.343,2.728,2.728,1.742,1.742,1.139,1.139,0.666,0.666,0,0,0,0,5.687,5.75,0,13.176,18.199,0,10.471,123.068,0.143,-1.18,9,114.083,130.651,5.948,2.396,1.134,54.25,5.506,0.495,5.506,0.141,0.681,0.141,0.681,-0.495,1.277,37.406,123.155,2,2,0,0,0,1,0,1,2,1,2,0,1,0,0,0,48,10.471,5.75,0,0,0,0,0,0,0,0,12.133,12.133,0,12.797,1,4.737,5.687,0,0,0,0,12.843,24.265,0,5.75,10.471,5.687,5.75,0,7.11,0,0,0,24.265,0,0,0,35.25,0,0,0,0,0,0,0,0,0,20.833,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.121,272.143,8.268,5.981,5.981,5.253,3.028,3.028,1.929,1.929,1.282,1.282,0.781,0.781,4.923,10.114,0,11.437,0,0,13.176,18.199,0,0,4.737,153.043,0.143,-1.58,11,146.081,336.853,7.526,3.005,1.46,63.563,10.306,0.49,10.306,0.31,0.005,0.31,-0.473,-0.49,1.603,39.648,153.137,0,4,0,0,0,1,0,1,3,0,4,0,2,0,0,0,58,4.737,0,5.75,0,0,5.687,10.114,0,0,0,12.133,6.066,6.066,12.033,1,9.66,5.687,0,0,0,0,7.11,34.38,0,5.75,4.737,5.687,5.75,0,12.033,0,10.114,0,24.265,0,0,0,52.37,0,0,0,0,0,0,0,0,0,32.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.482,424.472,9.259,7.28,8.097,6.292,4.082,4.899,2.615,3.677,1.687,2.535,1.179,1.942,0,0,0,0,11.738,15.966,11.337,0,25.123,4.984,10.471,194.051,0.222,-1.29,13,184.179,1397.988,8.315,3.22,1.575,80.156,5.581,0.494,5.581,0.181,0.601,0.181,0.601,-0.494,2.277,55.201,194.259,2,3,0,0,0,1,1,2,4,1,4,0,2,0,0,0,68,10.471,5.75,5.132,0,0,0,0,4.984,0,0,11.337,25.123,0,16.824,2,4.737,26.685,0,4.984,0,6.924,12.341,18.199,0,5.75,10.471,5.132,5.75,11.337,11.591,0,0,6.924,18.199,0,10.217,0,48.14,0,1.479,0,0,0,0,0,0,0,27.021,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.172,215.808,6.853,5.809,5.809,4.198,3.027,3.027,2.36,2.36,1.425,1.425,0.826,0.826,0,0,0,0,0,11.251,5.563,0,19.056,12.99,5.734,121.089,0.25,-0.98,9,110.095,104.201,6.145,2.095,1.224,55.501,5.589,0.399,5.589,0.034,0.876,0.034,0.876,-0.399,1.886,40.328,121.183,2,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,48,5.734,0,0,0,0,0,0,0,0,0,17.696,25.477,5.687,0,1,0,5.687,0,0,0,13.847,5.734,29.326,0,0,5.734,5.687,0,0,0,0,13.847,11.127,18.199,0,0,0,26.02,0,0,0,0,0,0,0,0,0,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
